<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.04.14	10:15:00	1.14095	1.14121	1.13948	1.13991	1325	0	2
2025.04.14	10:30:00	1.13994	1.14047	1.13883	1.13911	1245	0	2
2025.04.14	10:45:00	1.13918	1.13939	1.13835	1.13899	1256	0	2
2025.04.14	11:00:00	1.13899	1.14016	1.13841	1.14007	1237	0	2
2025.04.14	11:15:00	1.14010	1.14098	1.13980	1.14009	1213	0	2
2025.04.14	11:30:00	1.14008	1.14027	1.13790	1.13821	1235	0	2
2025.04.14	11:45:00	1.13821	1.13986	1.13809	1.13875	1087	0	2
2025.04.14	12:00:00	1.13875	1.14058	1.13873	1.14035	1019	0	2
2025.04.14	12:15:00	1.14036	1.14076	1.13931	1.13931	1098	0	2
2025.04.14	12:30:00	1.13930	1.13991	1.13882	1.13905	1084	0	2
2025.04.14	12:45:00	1.13906	1.14010	1.13865	1.13867	1092	0	2
2025.04.14	13:00:00	1.13866	1.13880	1.13755	1.13755	1020	0	2
2025.04.14	13:15:00	1.13757	1.13841	1.13715	1.13830	899	0	2
2025.04.14	13:30:00	1.13831	1.13920	1.13823	1.13828	812	0	2
2025.04.14	13:45:00	1.13828	1.13879	1.13828	1.13872	771	0	2
2025.04.14	14:00:00	1.13873	1.13882	1.13800	1.13864	681	0	2
2025.04.14	14:15:00	1.13864	1.13934	1.13827	1.13900	677	0	2
2025.04.14	14:30:00	1.13900	1.14007	1.13895	1.13986	653	0	2
2025.04.14	14:45:00	1.13985	1.14059	1.13725	1.13838	1087	0	2
2025.04.14	15:00:00	1.13839	1.13885	1.13631	1.13705	1274	0	2
2025.04.14	15:15:00	1.13720	1.13752	1.13536	1.13542	1081	0	2
2025.04.14	15:30:00	1.13542	1.13729	1.13542	1.13665	1060	0	2
2025.04.14	15:45:00	1.13665	1.13687	1.13345	1.13387	1277	0	2
2025.04.14	16:00:00	1.13387	1.13413	1.12958	1.13159	1649	0	2
2025.04.14	16:15:00	1.13160	1.13242	1.12982	1.13063	1574	0	2
2025.04.14	16:30:00	1.13064	1.13281	1.13048	1.13247	1693	0	2
2025.04.14	16:45:00	1.13247	1.13351	1.13212	1.13274	1203	0	2
2025.04.14	17:00:00	1.13274	1.13387	1.13198	1.13384	1115	0	2
2025.04.14	17:15:00	1.13383	1.13497	1.13366	1.13487	1028	0	2
2025.04.14	17:30:00	1.13490	1.13667	1.13487	1.13517	1189	0	2
2025.04.14	17:45:00	1.13517	1.13679	1.13474	1.13676	1286	0	2
2025.04.14	18:00:00	1.13675	1.13770	1.13616	1.13644	1294	0	2
2025.04.14	18:15:00	1.13644	1.13740	1.13526	1.13716	1024	0	2
2025.04.14	18:30:00	1.13718	1.13739	1.13638	1.13687	1134	0	2
2025.04.14	18:45:00	1.13686	1.13818	1.13565	1.13570	1415	0	2
2025.04.14	19:00:00	1.13571	1.13702	1.13542	1.13668	1110	0	2
2025.04.14	19:15:00	1.13668	1.13680	1.13435	1.13565	1189	0	2
2025.04.14	19:30:00	1.13566	1.13668	1.13522	1.13554	838	0	2
2025.04.14	19:45:00	1.13555	1.13555	1.13302	1.13307	969	0	2
2025.04.14	20:00:00	1.13308	1.13458	1.13304	1.13427	1059	0	2
2025.04.14	20:15:00	1.13427	1.13477	1.13373	1.13416	663	0	2
2025.04.14	20:30:00	1.13417	1.13467	1.13352	1.13372	751	0	2
2025.04.14	20:45:00	1.13372	1.13390	1.13284	1.13384	737	0	2
2025.04.14	21:00:00	1.13384	1.13519	1.13379	1.13392	811	0	2
2025.04.14	21:15:00	1.13392	1.13505	1.13382	1.13479	633	0	2
2025.04.14	21:30:00	1.13479	1.13490	1.13438	1.13450	645	0	2
2025.04.14	21:45:00	1.13450	1.13571	1.13428	1.13545	658	0	2
2025.04.14	22:00:00	1.13545	1.13614	1.13500	1.13588	507	0	2
2025.04.14	22:15:00	1.13588	1.13675	1.13582	1.13667	490	0	2
2025.04.14	22:30:00	1.13667	1.13697	1.13615	1.13632	445	0	2
2025.04.14	22:45:00	1.13632	1.13679	1.13513	1.13549	529	0	2
2025.04.14	23:00:00	1.13549	1.13583	1.13460	1.13582	519	0	3
2025.04.14	23:15:00	1.13582	1.13582	1.13464	1.13494	348	0	3
2025.04.14	23:30:00	1.13494	1.13518	1.13431	1.13518	401	0	3
2025.04.14	23:45:00	1.13518	1.13545	1.13494	1.13503	189	0	8
2025.04.15	00:00:00	1.13422	1.13442	1.13417	1.13425	41	0	83
2025.04.15	00:15:00	1.13425	1.13503	1.13418	1.13444	124	0	77
2025.04.15	00:30:00	1.13444	1.13537	1.13442	1.13511	213	0	64
2025.04.15	00:45:00	1.13511	1.13525	1.13505	1.13520	90	0	53
2025.04.15	01:00:00	1.13517	1.13612	1.13454	1.13465	352	0	2
2025.04.15	01:15:00	1.13465	1.13526	1.13457	1.13525	351	0	2
2025.04.15	01:30:00	1.13525	1.13579	1.13525	1.13542	297	0	2
2025.04.15	01:45:00	1.13542	1.13542	1.13502	1.13539	316	0	2
2025.04.15	02:00:00	1.13538	1.13538	1.13404	1.13404	364	0	2
2025.04.15	02:15:00	1.13404	1.13447	1.13401	1.13427	316	0	2
2025.04.15	02:30:00	1.13427	1.13467	1.13379	1.13387	460	0	2
2025.04.15	02:45:00	1.13387	1.13402	1.13335	1.13361	490	0	2
2025.04.15	03:00:00	1.13358	1.13387	1.13286	1.13319	858	0	2
2025.04.15	03:15:00	1.13318	1.13333	1.13243	1.13262	596	0	2
2025.04.15	03:30:00	1.13262	1.13265	1.13171	1.13185	668	0	2
2025.04.15	03:45:00	1.13185	1.13292	1.13176	1.13286	754	0	2
2025.04.15	04:00:00	1.13286	1.13336	1.13281	1.13288	643	0	2
2025.04.15	04:15:00	1.13288	1.13350	1.13288	1.13291	648	0	2
2025.04.15	04:30:00	1.13291	1.13291	1.13157	1.13177	692	0	2
2025.04.15	04:45:00	1.13177	1.13254	1.13163	1.13241	503	0	2
2025.04.15	05:00:00	1.13242	1.13357	1.13242	1.13353	551	0	2
2025.04.15	05:15:00	1.13353	1.13398	1.13345	1.13395	478	0	2
2025.04.15	05:30:00	1.13395	1.13475	1.13383	1.13448	621	0	2
2025.04.15	05:45:00	1.13448	1.13521	1.13448	1.13495	604	0	2
2025.04.15	06:00:00	1.13495	1.13530	1.13464	1.13476	583	0	2
2025.04.15	06:15:00	1.13476	1.13497	1.13433	1.13494	500	0	2
2025.04.15	06:30:00	1.13496	1.13528	1.13490	1.13514	403	0	2
2025.04.15	06:45:00	1.13514	1.13525	1.13471	1.13474	391	0	2
2025.04.15	07:00:00	1.13474	1.13491	1.13450	1.13471	389	0	2
2025.04.15	07:15:00	1.13471	1.13568	1.13448	1.13537	526	0	2
2025.04.15	07:30:00	1.13538	1.13609	1.13510	1.13587	688	0	2
2025.04.15	07:45:00	1.13587	1.13631	1.13551	1.13568	571	0	2
2025.04.15	08:00:00	1.13568	1.13612	1.13536	1.13591	494	0	2
2025.04.15	08:15:00	1.13591	1.13678	1.13570	1.13570	625	0	2
2025.04.15	08:30:00	1.13570	1.13587	1.13536	1.13546	505	0	2
2025.04.15	08:45:00	1.13546	1.13575	1.13489	1.13505	586	0	2
2025.04.15	09:00:00	1.13504	1.13645	1.13444	1.13540	967	0	2
2025.04.15	09:15:00	1.13539	1.13550	1.13399	1.13433	846	0	2
2025.04.15	09:30:00	1.13433	1.13509	1.13279	1.13383	973	0	2
2025.04.15	09:45:00	1.13378	1.13442	1.13288	1.13321	1040	0	2
2025.04.15	10:00:00	1.13320	1.13431	1.13204	1.13423	1309	0	3
2025.04.15	10:15:00	1.13423	1.13480	1.13315	1.13333	881	0	2
2025.04.15	10:30:00	1.13333	1.13494	1.13282	1.13489	863	0	2
2025.04.15	10:45:00	1.13489	1.13597	1.13419	1.13571	894	0	2
2025.04.15	11:00:00	1.13572	1.13790	1.13555	1.13573	1269	0	2
2025.04.15	11:15:00	1.13574	1.13659	1.13516	1.13550	1059	0	2
2025.04.15	11:30:00	1.13552	1.13609	1.13459	1.13488	936	0	2
2025.04.15	11:45:00	1.13485	1.13512	1.13436	1.13469	759	0	2
2025.04.15	12:00:00	1.13446	1.13560	1.13329	1.13442	952	0	2
2025.04.15	12:15:00	1.13442	1.13488	1.13363	1.13485	722	0	2
2025.04.15	12:30:00	1.13485	1.13518	1.13425	1.13457	766	0	2
2025.04.15	12:45:00	1.13458	1.13478	1.13348	1.13386	824	0	2
2025.04.15	13:00:00	1.13386	1.13451	1.13343	1.13420	679	0	2
2025.04.15	13:15:00	1.13420	1.13455	1.13337	1.13454	624	0	2
2025.04.15	13:30:00	1.13454	1.13493	1.13321	1.13349	741	0	2
2025.04.15	13:45:00	1.13349	1.13447	1.13338	1.13444	643	0	2
2025.04.15	14:00:00	1.13444	1.13444	1.13295	1.13363	669	0	2
2025.04.15	14:15:00	1.13363	1.13375	1.13210	1.13227	856	0	2
2025.04.15	14:30:00	1.13227	1.13248	1.13139	1.13211	882	0	2
2025.04.15	14:45:00	1.13212	1.13268	1.13158	1.13265	894	0	2
2025.04.15	15:00:00	1.13266	1.13357	1.13232	1.13349	914	0	2
2025.04.15	15:15:00	1.13349	1.13413	1.13290	1.13349	985	0	2
2025.04.15	15:30:00	1.13349	1.13378	1.13213	1.13239	1216	0	2
2025.04.15	15:45:00	1.13230	1.13369	1.13086	1.13129	1392	0	2
2025.04.15	16:00:00	1.13123	1.13283	1.13095	1.13156	1265	0	2
2025.04.15	16:15:00	1.13154	1.13185	1.13048	1.13108	963	0	2
2025.04.15	16:30:00	1.13107	1.13235	1.13078	1.13128	1191	0	2
2025.04.15	16:45:00	1.13127	1.13285	1.13103	1.13175	1280	0	2
2025.04.15	17:00:00	1.13173	1.13198	1.12859	1.12900	1360	0	2
2025.04.15	17:15:00	1.12900	1.13137	1.12854	1.13104	1669	0	2
2025.04.15	17:30:00	1.13111	1.13252	1.13088	1.13146	1341	0	2
2025.04.15	17:45:00	1.13146	1.13294	1.13121	1.13288	1400	0	2
2025.04.15	18:00:00	1.13289	1.13290	1.13108	1.13166	1082	0	2
2025.04.15	18:15:00	1.13165	1.13190	1.13064	1.13088	944	0	2
2025.04.15	18:30:00	1.13091	1.13095	1.12935	1.12940	995	0	2
2025.04.15	18:45:00	1.12941	1.12973	1.12821	1.12887	1180	0	2
2025.04.15	19:00:00	1.12886	1.12918	1.12800	1.12808	921	0	2
2025.04.15	19:15:00	1.12806	1.12817	1.12732	1.12776	764	0	2
2025.04.15	19:30:00	1.12776	1.12793	1.12640	1.12703	823	0	2
2025.04.15	19:45:00	1.12702	1.12793	1.12679	1.12743	727	0	2
2025.04.15	20:00:00	1.12744	1.12761	1.12669	1.12732	786	0	2
2025.04.15	20:15:00	1.12733	1.12817	1.12717	1.12804	718	0	2
2025.04.15	20:30:00	1.12804	1.12827	1.12759	1.12778	528	0	2
2025.04.15	20:45:00	1.12778	1.12802	1.12708	1.12726	660	0	2
2025.04.15	21:00:00	1.12725	1.12726	1.12681	1.12688	683	0	2
2025.04.15	21:15:00	1.12689	1.12765	1.12680	1.12751	563	0	2
2025.04.15	21:30:00	1.12751	1.12758	1.12664	1.12699	500	0	2
2025.04.15	21:45:00	1.12699	1.12749	1.12680	1.12734	467	0	2
2025.04.15	22:00:00	1.12731	1.12808	1.12714	1.12806	406	0	2
2025.04.15	22:15:00	1.12806	1.12872	1.12796	1.12853	454	0	2
2025.04.15	22:30:00	1.12852	1.12874	1.12797	1.12857	412	0	2
2025.04.15	22:45:00	1.12857	1.12875	1.12805	1.12823	376	0	2
2025.04.15	23:00:00	1.12826	1.12860	1.12808	1.12817	324	0	3
2025.04.15	23:15:00	1.12817	1.12879	1.12797	1.12873	298	0	3
2025.04.15	23:30:00	1.12873	1.12896	1.12836	1.12836	254	0	3
2025.04.15	23:45:00	1.12833	1.12838	1.12814	1.12824	137	0	8
2025.04.16	00:00:00	1.12793	1.12824	1.12793	1.12815	35	0	49
2025.04.16	00:15:00	1.12815	1.12845	1.12811	1.12822	79	0	25
2025.04.16	00:30:00	1.12822	1.12826	1.12792	1.12796	123	0	28
2025.04.16	00:45:00	1.12796	1.12822	1.12792	1.12803	124	0	42
2025.04.16	01:00:00	1.12806	1.12970	1.12806	1.12967	398	0	2
2025.04.16	01:15:00	1.12967	1.12994	1.12885	1.12932	315	0	2
2025.04.16	01:30:00	1.12932	1.12961	1.12915	1.12949	280	0	2
2025.04.16	01:45:00	1.12949	1.12972	1.12932	1.12956	250	0	2
2025.04.16	02:00:00	1.12957	1.12957	1.12833	1.12909	604	0	2
2025.04.16	02:15:00	1.12909	1.12935	1.12869	1.12910	379	0	2
2025.04.16	02:30:00	1.12904	1.12968	1.12899	1.12960	417	0	2
2025.04.16	02:45:00	1.12960	1.12987	1.12913	1.12936	464	0	2
2025.04.16	03:00:00	1.12935	1.13136	1.12927	1.13132	951	0	2
2025.04.16	03:15:00	1.13133	1.13190	1.13082	1.13121	892	0	2
2025.04.16	03:30:00	1.13120	1.13214	1.13111	1.13122	799	0	2
2025.04.16	03:45:00	1.13123	1.13183	1.13100	1.13169	798	0	2
2025.04.16	04:00:00	1.13169	1.13237	1.13163	1.13202	748	0	2
2025.04.16	04:15:00	1.13202	1.13284	1.13202	1.13222	652	0	2
2025.04.16	04:30:00	1.13222	1.13306	1.13190	1.13265	895	0	2
2025.04.16	04:45:00	1.13266	1.13283	1.13217	1.13235	616	0	2
2025.04.16	05:00:00	1.13240	1.13307	1.13182	1.13226	800	0	2
2025.04.16	05:15:00	1.13226	1.13305	1.13210	1.13275	681	0	2
2025.04.16	05:30:00	1.13275	1.13319	1.13268	1.13299	427	0	2
2025.04.16	05:45:00	1.13299	1.13316	1.13213	1.13275	499	0	2
2025.04.16	06:00:00	1.13275	1.13319	1.13275	1.13311	541	0	2
2025.04.16	06:15:00	1.13311	1.13358	1.13244	1.13344	612	0	2
2025.04.16	06:30:00	1.13355	1.13398	1.13327	1.13395	572	0	2
2025.04.16	06:45:00	1.13395	1.13432	1.13389	1.13431	394	0	2
2025.04.16	07:00:00	1.13431	1.13447	1.13353	1.13360	626	0	2
2025.04.16	07:15:00	1.13360	1.13391	1.13330	1.13359	399	0	2
2025.04.16	07:30:00	1.13359	1.13465	1.13328	1.13464	458	0	2
2025.04.16	07:45:00	1.13465	1.13479	1.13435	1.13460	526	0	2
2025.04.16	08:00:00	1.13460	1.13498	1.13410	1.13466	708	0	2
2025.04.16	08:15:00	1.13466	1.13485	1.13440	1.13480	703	0	2
2025.04.16	08:30:00	1.13482	1.13564	1.13449	1.13564	686	0	2
2025.04.16	08:45:00	1.13564	1.13851	1.13507	1.13806	865	0	2
2025.04.16	09:00:00	1.13798	1.13807	1.13631	1.13689	1125	0	2
2025.04.16	09:15:00	1.13689	1.13764	1.13676	1.13748	825	0	2
2025.04.16	09:30:00	1.13748	1.13827	1.13664	1.13675	887	0	2
2025.04.16	09:45:00	1.13677	1.13697	1.13606	1.13607	749	0	2
2025.04.16	10:00:00	1.13610	1.13760	1.13591	1.13691	956	0	2
2025.04.16	10:15:00	1.13691	1.13917	1.13690	1.13899	1051	0	2
2025.04.16	10:30:00	1.13899	1.13922	1.13791	1.13809	984	0	2
2025.04.16	10:45:00	1.13809	1.13870	1.13791	1.13870	663	0	2
2025.04.16	11:00:00	1.13876	1.13881	1.13723	1.13761	909	0	2
2025.04.16	11:15:00	1.13760	1.13770	1.13552	1.13679	1106	0	2
2025.04.16	11:30:00	1.13679	1.13701	1.13381	1.13491	1847	0	2
2025.04.16	11:45:00	1.13491	1.13726	1.13464	1.13698	1270	0	2
2025.04.16	12:00:00	1.13697	1.13776	1.13604	1.13605	1017	0	2
2025.04.16	12:15:00	1.13605	1.13749	1.13590	1.13669	998	0	2
2025.04.16	12:30:00	1.13669	1.13777	1.13558	1.13571	1022	0	2
2025.04.16	12:45:00	1.13572	1.13696	1.13565	1.13601	1034	0	2
2025.04.16	13:00:00	1.13601	1.13690	1.13522	1.13662	919	0	2
2025.04.16	13:15:00	1.13662	1.13694	1.13526	1.13644	979	0	2
2025.04.16	13:30:00	1.13641	1.13739	1.13609	1.13653	993	0	2
2025.04.16	13:45:00	1.13653	1.13686	1.13580	1.13580	802	0	2
2025.04.16	14:00:00	1.13573	1.13682	1.13549	1.13610	905	0	2
2025.04.16	14:15:00	1.13610	1.13738	1.13610	1.13693	830	0	2
2025.04.16	14:30:00	1.13694	1.13714	1.13593	1.13598	835	0	2
2025.04.16	14:45:00	1.13598	1.13640	1.13548	1.13630	1004	0	2
2025.04.16	15:00:00	1.13632	1.13654	1.13501	1.13525	1017	0	2
2025.04.16	15:15:00	1.13525	1.13639	1.13499	1.13556	946	0	2
2025.04.16	15:30:00	1.13540	1.13650	1.13415	1.13565	1522	0	2
2025.04.16	15:45:00	1.13566	1.13577	1.13405	1.13514	1367	0	2
2025.04.16	16:00:00	1.13516	1.13676	1.13496	1.13612	1209	0	2
2025.04.16	16:15:00	1.13616	1.13738	1.13581	1.13684	1147	0	2
2025.04.16	16:30:00	1.13676	1.13694	1.13588	1.13598	1276	0	2
2025.04.16	16:45:00	1.13598	1.13692	1.13581	1.13668	1442	0	2
2025.04.16	17:00:00	1.13677	1.13827	1.13586	1.13655	1409	0	2
2025.04.16	17:15:00	1.13655	1.13671	1.13539	1.13635	1144	0	2
2025.04.16	17:30:00	1.13635	1.13682	1.13590	1.13629	1018	0	2
2025.04.16	17:45:00	1.13633	1.13841	1.13629	1.13838	1315	0	2
2025.04.16	18:00:00	1.13839	1.13864	1.13768	1.13791	1083	0	2
2025.04.16	18:15:00	1.13795	1.13824	1.13571	1.13603	1066	0	2
2025.04.16	18:30:00	1.13609	1.13733	1.13602	1.13733	777	0	2
2025.04.16	18:45:00	1.13733	1.13843	1.13698	1.13815	878	0	2
2025.04.16	19:00:00	1.13815	1.13869	1.13766	1.13849	827	0	2
2025.04.16	19:15:00	1.13848	1.13849	1.13700	1.13721	731	0	2
2025.04.16	19:30:00	1.13730	1.13803	1.13716	1.13751	731	0	2
2025.04.16	19:45:00	1.13751	1.13776	1.13719	1.13748	590	0	2
2025.04.16	20:00:00	1.13737	1.13755	1.13677	1.13687	645	0	2
2025.04.16	20:15:00	1.13676	1.13724	1.13637	1.13712	506	0	2
2025.04.16	20:30:00	1.13712	1.13897	1.13590	1.13842	1401	0	3
2025.04.16	20:45:00	1.13842	1.13898	1.13705	1.13752	1206	0	2
2025.04.16	21:00:00	1.13752	1.13814	1.13650	1.13684	1094	0	2
2025.04.16	21:15:00	1.13682	1.13779	1.13674	1.13712	865	0	2
2025.04.16	21:30:00	1.13712	1.13820	1.13707	1.13762	810	0	2
2025.04.16	21:45:00	1.13763	1.13884	1.13759	1.13863	809	0	2
2025.04.16	22:00:00	1.13858	1.13996	1.13848	1.13927	831	0	2
2025.04.16	22:15:00	1.13927	1.14128	1.13927	1.14047	897	0	2
2025.04.16	22:30:00	1.14038	1.14044	1.13925	1.13935	861	0	2
2025.04.16	22:45:00	1.13941	1.13942	1.13862	1.13865	580	0	2
2025.04.16	23:00:00	1.13864	1.13895	1.13816	1.13868	423	0	3
2025.04.16	23:15:00	1.13868	1.13901	1.13838	1.13901	334	0	3
2025.04.16	23:30:00	1.13900	1.13951	1.13872	1.13917	343	0	3
2025.04.16	23:45:00	1.13924	1.13976	1.13924	1.13969	238	0	8
2025.04.17	00:00:00	1.13966	1.13995	1.13966	1.13987	32	0	24
2025.04.17	00:15:00	1.13987	1.13990	1.13976	1.13978	30	0	24
2025.04.17	00:30:00	1.13979	1.13990	1.13968	1.13981	81	0	37
2025.04.17	00:45:00	1.13981	1.13991	1.13944	1.13967	237	0	35
2025.04.17	01:00:00	1.13967	1.14006	1.13967	1.13998	304	0	2
2025.04.17	01:15:00	1.13998	1.14000	1.13958	1.13975	318	0	2
2025.04.17	01:30:00	1.13976	1.13998	1.13949	1.13990	286	0	2
2025.04.17	01:45:00	1.13990	1.13999	1.13963	1.13996	256	0	2
2025.04.17	02:00:00	1.13997	1.13998	1.13958	1.13985	377	0	2
2025.04.17	02:15:00	1.13985	1.14032	1.13971	1.13990	254	0	2
2025.04.17	02:30:00	1.13990	1.14093	1.13980	1.14056	530	0	2
2025.04.17	02:45:00	1.14055	1.14062	1.13940	1.13953	455	0	2
2025.04.17	03:00:00	1.13953	1.13967	1.13791	1.13834	1232	0	2
2025.04.17	03:15:00	1.13833	1.13833	1.13768	1.13768	718	0	2
2025.04.17	03:30:00	1.13768	1.13802	1.13703	1.13728	699	0	2
2025.04.17	03:45:00	1.13728	1.13760	1.13650	1.13676	825	0	2
2025.04.17	04:00:00	1.13677	1.13678	1.13571	1.13628	900	0	2
2025.04.17	04:15:00	1.13629	1.13693	1.13594	1.13607	753	0	2
2025.04.17	04:30:00	1.13605	1.13640	1.13554	1.13592	966	0	2
2025.04.17	04:45:00	1.13592	1.13672	1.13586	1.13654	779	0	2
2025.04.17	05:00:00	1.13654	1.13753	1.13648	1.13742	699	0	2
2025.04.17	05:15:00	1.13742	1.13760	1.13697	1.13715	549	0	2
2025.04.17	05:30:00	1.13715	1.13818	1.13703	1.13786	561	0	2
2025.04.17	05:45:00	1.13786	1.13800	1.13756	1.13782	485	0	2
2025.04.17	06:00:00	1.13781	1.13808	1.13715	1.13740	476	0	2
2025.04.17	06:15:00	1.13740	1.13794	1.13740	1.13749	392	0	2
2025.04.17	06:30:00	1.13751	1.13758	1.13654	1.13656	452	0	2
2025.04.17	06:45:00	1.13656	1.13673	1.13640	1.13642	474	0	2
2025.04.17	07:00:00	1.13641	1.13675	1.13641	1.13666	290	0	2
2025.04.17	07:15:00	1.13667	1.13696	1.13654	1.13695	243	0	2
2025.04.17	07:30:00	1.13695	1.13696	1.13627	1.13633	361	0	2
2025.04.17	07:45:00	1.13633	1.13693	1.13601	1.13621	455	0	2
2025.04.17	08:00:00	1.13622	1.13711	1.13612	1.13672	410	0	2
2025.04.17	08:15:00	1.13672	1.13705	1.13609	1.13612	324	0	2
2025.04.17	08:30:00	1.13611	1.13611	1.13441	1.13452	632	0	2
2025.04.17	08:45:00	1.13449	1.13532	1.13439	1.13522	677	0	2
2025.04.17	09:00:00	1.13525	1.13562	1.13434	1.13516	1009	0	2
2025.04.17	09:15:00	1.13516	1.13591	1.13485	1.13582	809	0	2
2025.04.17	09:30:00	1.13582	1.13658	1.13564	1.13630	530	0	2
2025.04.17	09:45:00	1.13625	1.13709	1.13586	1.13588	714	0	2
2025.04.17	10:00:00	1.13584	1.13708	1.13581	1.13655	940	0	2
2025.04.17	10:15:00	1.13649	1.13661	1.13529	1.13595	1075	0	2
2025.04.17	10:30:00	1.13595	1.13712	1.13580	1.13700	773	0	2
2025.04.17	10:45:00	1.13700	1.13789	1.13653	1.13766	839	0	2
2025.04.17	11:00:00	1.13766	1.13813	1.13705	1.13756	821	0	2
2025.04.17	11:15:00	1.13756	1.13756	1.13682	1.13742	723	0	2
2025.04.17	11:30:00	1.13742	1.13881	1.13738	1.13803	780	0	2
2025.04.17	11:45:00	1.13803	1.13885	1.13764	1.13785	692	0	2
2025.04.17	12:00:00	1.13782	1.13808	1.13732	1.13749	664	0	2
2025.04.17	12:15:00	1.13748	1.13796	1.13705	1.13715	674	0	2
2025.04.17	12:30:00	1.13715	1.13786	1.13702	1.13785	616	0	2
2025.04.17	12:45:00	1.13785	1.13798	1.13719	1.13724	725	0	2
2025.04.17	13:00:00	1.13727	1.13766	1.13600	1.13703	917	0	2
2025.04.17	13:15:00	1.13702	1.13736	1.13634	1.13713	899	0	2
2025.04.17	13:30:00	1.13713	1.13725	1.13619	1.13645	756	0	2
2025.04.17	13:45:00	1.13645	1.13656	1.13575	1.13596	758	0	2
2025.04.17	14:00:00	1.13595	1.13688	1.13561	1.13655	745	0	2
2025.04.17	14:15:00	1.13655	1.13700	1.13634	1.13665	625	0	2
2025.04.17	14:30:00	1.13661	1.13694	1.13636	1.13649	572	0	2
2025.04.17	14:45:00	1.13649	1.13681	1.13559	1.13564	685	0	2
2025.04.17	15:00:00	1.13564	1.13666	1.13533	1.13613	961	0	2
2025.04.17	15:15:00	1.13615	1.13679	1.13351	1.13427	1457	0	2
2025.04.17	15:30:00	1.13427	1.13585	1.13400	1.13554	1376	0	2
2025.04.17	15:45:00	1.13554	1.13595	1.13393	1.13564	1452	0	2
2025.04.17	16:00:00	1.13565	1.13778	1.13511	1.13551	1594	0	2
2025.04.17	16:15:00	1.13551	1.13687	1.13520	1.13647	1197	0	2
2025.04.17	16:30:00	1.13661	1.13683	1.13541	1.13593	1321	0	2
2025.04.17	16:45:00	1.13594	1.13648	1.13548	1.13612	1346	0	2
2025.04.17	17:00:00	1.13617	1.13634	1.13569	1.13633	1009	0	2
2025.04.17	17:15:00	1.13635	1.13857	1.13622	1.13777	1155	0	2
2025.04.17	17:30:00	1.13776	1.13797	1.13673	1.13741	1161	0	2
2025.04.17	17:45:00	1.13741	1.13771	1.13383	1.13494	1519	0	2
2025.04.17	18:00:00	1.13496	1.13642	1.13476	1.13625	1218	0	2
2025.04.17	18:15:00	1.13626	1.13749	1.13582	1.13748	861	0	2
2025.04.17	18:30:00	1.13748	1.13765	1.13652	1.13680	865	0	2
2025.04.17	18:45:00	1.13680	1.13699	1.13591	1.13631	991	0	2
2025.04.17	19:00:00	1.13634	1.13707	1.13561	1.13603	1136	0	3
2025.04.17	19:15:00	1.13602	1.13641	1.13501	1.13507	735	0	2
2025.04.17	19:30:00	1.13507	1.13595	1.13400	1.13595	1018	0	3
2025.04.17	19:45:00	1.13595	1.13597	1.13454	1.13504	814	0	2
2025.04.17	20:00:00	1.13504	1.13518	1.13425	1.13428	640	0	2
2025.04.17	20:15:00	1.13428	1.13478	1.13409	1.13473	475	0	2
2025.04.17	20:30:00	1.13473	1.13514	1.13456	1.13492	539	0	2
2025.04.17	20:45:00	1.13493	1.13537	1.13490	1.13511	612	0	2
2025.04.17	21:00:00	1.13511	1.13553	1.13429	1.13489	545	0	2
2025.04.17	21:15:00	1.13490	1.13638	1.13488	1.13573	558	0	2
2025.04.17	21:30:00	1.13573	1.13643	1.13556	1.13590	478	0	2
2025.04.17	21:45:00	1.13590	1.13751	1.13583	1.13732	759	0	2
2025.04.17	22:00:00	1.13730	1.13751	1.13689	1.13696	553	0	2
2025.04.17	22:15:00	1.13696	1.13753	1.13684	1.13734	435	0	2
2025.04.17	22:30:00	1.13734	1.13760	1.13725	1.13750	350	0	2
2025.04.17	22:45:00	1.13750	1.13750	1.13707	1.13734	419	0	2
2025.04.17	23:00:00	1.13731	1.13764	1.13694	1.13756	327	0	3
2025.04.17	23:15:00	1.13756	1.13761	1.13683	1.13689	217	0	3
2025.04.17	23:30:00	1.13696	1.13696	1.13647	1.13650	197	0	3
2025.04.17	23:45:00	1.13648	1.13680	1.13636	1.13652	204	0	8
2025.04.18	00:00:00	1.13635	1.13651	1.13603	1.13620	43	0	85
2025.04.18	00:15:00	1.13620	1.13680	1.13590	1.13677	100	0	24
2025.04.18	00:30:00	1.13678	1.13679	1.13650	1.13661	109	0	49
2025.04.18	00:45:00	1.13661	1.13672	1.13658	1.13671	75	0	44
2025.04.18	01:00:00	1.13671	1.13695	1.13650	1.13687	218	0	30
2025.04.18	01:15:00	1.13687	1.13698	1.13665	1.13677	761	0	2
2025.04.18	01:30:00	1.13677	1.13700	1.13653	1.13662	611	0	4
2025.04.18	01:45:00	1.13661	1.13677	1.13651	1.13668	787	0	47
2025.04.18	02:00:00	1.13668	1.13731	1.13668	1.13692	413	0	62
2025.04.18	02:15:00	1.13692	1.13714	1.13666	1.13713	259	0	4
2025.04.18	02:30:00	1.13713	1.13717	1.13702	1.13715	37	0	4
2025.04.18	02:45:00	1.13715	1.13730	1.13715	1.13722	94	0	4
